ResponseID,AB_parcid,Transect,Front_fruit,Back_fruit,Other_fruit,Fruit_any,Front_evergreen,Back_evergreen,Other_evergreen,Everg_any,Front_decid,Back_decid,Other_decid,Decid_any,Front_vegbirds,Back_vegbirds,Other_vegbirds,Vegbird_any,Front_native,Back_native,Other_native,Native_any,Front_sum,Front_sum8,Back_sum,Back_sum8,Watering,Fertilizing,Insecticide,Herbicide,Collecting_rain,Water_feature,Brushpile,Encl_compost,Birdhouse,Birdfeeder,FEED_byfreq,WFI,SimpleWFI,WFIx,DOG_out,CAT_out,Birdawareness,ESTLOWCLEAN,ESTLOWCLEAN_BLANKS,ESTLOWCLEAN_mean,ESTLOWCLEAN_BL_SQRT,VALUE_A,VALUE_B,VALUE_C,VALUE_D,VALUE_E,VALUE_F,VALUE_G,VALUE_H,VALUE_I,VALUE_J,VALUE_K,ANNOY_A,ANNOY_B,ANNOY_C,ANNOY_D,ANNOY_E,ANNOY_F,ANNOY_G,ANNOY_H,ANNOY_I,ANNOY_J,AllValScore,AllValScore_blank,AllValScore_mean,AllValScore_bl_transf,Years_Chi,Years_home,Over18,Under18,Age,Age_blank,Age_mean,RentOwn,Edu,Edu_NA,Gender,Race,Income,Income_blank,Income_mean,SR_near4,AMCR.CT,AMGO.CT,AMRO.CT,BAOR.CT,BCCH.CT,BGGN.CT,BHCO.CT,BLJA.CT,BRTH.CT,CEDW.CT,CHSP.CT,COGR.CT,COYE.CT,DOWO.CT,EAPH.CT,EAWP.CT,EUCD.CT,EUST.CT,GCFL.CT,GRCA.CT,HAWO.CT,HOFI.CT,HOSP.CT,HOWR.CT,INBU.CT,MODO.CT,NOCA.CT,NOFL.CT,RBWO.CT,REVI.CT,RHWO.CT,RWBL.CT,SCTA.CT,SOSP.CT,SWSP.CT,WBNU.CT,YWAR.CT,SR_near4_bin,Native_near4,Exotic_near4,Mig_near4,Res_near4,NT_near4,I_near4,Feeder_near4,Colorful_near4,WFI_200m,SimpWFI_200m,WFIx_200m,FS8_200m,BS8_200m,FS_200m,BS_200m,n_200mparcels
37,446,Southcote,1,1,NA,1,1,1,NA,1,1,1,NA,1,NA,1,NA,1,1,NA,NA,1,6,7,6,7,1,1,1,1,0,0,1,NA,1,1,1,10,3,5,0,0,7,11,11,11,3.31662479,5,5,5,4,5,NA,5,4,4,4,4,2,2,5,2,3,4,4,3,3,3,3.7,3.7,3.7,1.516575089,60,32,2,0,64,64,64,Own,3,3,,1,4,4,4,14,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,14,12,2,10,4,10,9,10,5,6.5,1.2,2.2,4.4,5.4,3.8,4.7,10
38,30,Southcote,NA,NA,NA,0,NA,1,NA,1,1,1,NA,1,NA,1,NA,1,1,NA,NA,1,4,5,5,6,1,1,1,1,0,0,0,0,0,0,0,6,0,1,0,0,1,6,6,6,2.449489743,5,5,5,5,5,5,5,5,5,5,5,1,2,1,1,2,1,2,1,1,2,4.80952381,4.80952381,4.80952381,1.091089451,65,39,2,0,65,65,65,Own,5,5,Female,1,NA,,3.51,11,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,11,9,2,7,4,8,7,9,4,6.5,1.333333333,2.166666667,4.5,5.166666667,4.166666667,4.833333333,6
39,189,Southcote,NA,1,NA,1,1,1,NA,1,1,1,NA,1,NA,NA,NA,0,1,1,NA,1,5,6,6,7,1,1,0,0,0,1,0,0,1,1,1,9,3,4,0,0,5,10,10,10,3.16227766,5,5,3,4,4,3,5,5,4,3,5,1,4,1,2,4,2,2,3,3,2,3.904761905,3.904761905,3.904761905,1.447493729,52,20,2,2,52,52,52,Own,5,5,Male ,1,3,3,3,12,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,12,10,2,9,3,9,7,9,4,6.555555556,1.111111111,2.333333333,4.333333333,5.444444444,4,4.888888889,9
40,798,Southcote,1,1,NA,1,1,1,NA,1,1,1,NA,1,1,1,NA,1,NA,NA,NA,0,4,5,6,7,1,0,0,0,0,1,0,0,1,1,0,9,3,5,0,0,6,40,40,40,6.32455532,5,5,5,5,5,NA,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,3.1,3.1,3.1,1.702938637,65,32,2,0,70,70,70,Own,3,3,Female,1,3,3,3,14,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,14,13,1,9,5,10,10,10,4,6.3,1.2,2.2,3.7,5.1,3.1,4.2,10
41,259,Southcote,NA,1,NA,1,1,1,NA,1,1,1,NA,1,1,NA,NA,1,NA,1,NA,1,5,6,6,7,1,1,0,0,1,1,1,0,1,0,0,10,3,5,0,0,5,12,12,12,3.464101615,4,4,4,4,4,3,3,3,3,4,4,1,1,1,1,1,1,1,1,1,1,4.285714286,4.285714286,4.285714286,1.309307341,40,7,1,0,76,76,76,Own,3,3,Female,1,3,3,3,12,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,12,10,2,9,3,9,7,9,4,6.444444444,1.111111111,2.222222222,4.333333333,5.444444444,4,4.888888889,9
42,1049,Southcote,NA,NA,NA,0,NA,NA,NA,0,1,1,NA,1,NA,NA,NA,0,1,1,NA,1,4,5,4,5,1,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,12,12,12,3.464101615,4,4,3,3,4,4,5,NA,4,4,4,1,1,1,1,4,NA,NA,1,1,1,4.222222222,4.222222222,4.222222222,1.333333333,30,20,2,1,55,55,55,Own,5,5,Male ,1,5,5,5,13,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,13,11,2,9,4,9,10,10,3,4.666666667,0.666666667,1.333333333,3.333333333,4.333333333,3.333333333,4,3
43,1050,Southcote,NA,NA,NA,0,NA,1,NA,1,1,1,NA,1,NA,1,NA,1,NA,NA,NA,0,4,4,5,6,1,1,0,0,1,1,0,1,0,0,0,6,1,2,0,0,2,NA,,9.56,,5,4,3,5,3,5,5,3,3,5,5,1,1,3,2,3,3,3,2,3,3,3.904761905,3.904761905,3.904761905,1.447493729,55,6,2,0,63,63,63,Own,3,3,Female,1,3,3,3,13,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,13,11,2,9,4,9,10,10,3,4,0.333333333,0.666666667,3.666666667,4,3.333333333,3.666666667,3
44,1051,Southcote,NA,1,NA,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,0,NA,NA,NA,0,5,5,5,5,NA,1,NA,NA,NA,0,0,0,0,0,0,5,0,1,0,0,2,5,5,5,2.236067977,5,5,3,4,3,3,4,3,3,3,5,1,1,2,1,2,1,2,1,2,2,4.095238095,4.095238095,4.095238095,1.380131119,61,13,1,1,61,61,61,Own,3,3,Male ,1,2,2,2,12,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,12,10,2,9,3,9,7,9,4,7.375,1.625,3,4.75,6,4.125,5.25,8
45,1183,Southcote,NA,1,NA,1,1,1,1,1,1,NA,NA,1,1,NA,NA,1,1,1,NA,1,4,6,5,6,1,1,0,0,0,0,0,0,0,0,0,7,0,2,0,0,2,10,10,10,3.16227766,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,5,5,5,1,45,5,2,2,45,45,45,Own,5,5,Male ,1,4,4,4,14,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,14,13,1,9,5,10,10,10,4,6.642857143,1.5,2.642857143,3.785714286,5.357142857,3.357142857,4.5,14
46,1294,Southcote,NA,NA,NA,0,1,1,NA,1,1,NA,NA,1,NA,NA,NA,0,NA,NA,NA,0,4,4,4,4,1,1,1,0,0,1,0,0,0,0,0,5,1,1,0,0,2,20,20,20,4.472135955,4,4,3,3,5,3,4,4,4,4,4,2,2,2,4,2,2,2,2,2,2,3.80952381,3.80952381,3.80952381,1.48002574,43,15,2,2,43,43,43,Own,3,3,Male ,1,5,5,5,13,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,13,11,2,9,4,9,10,10,3,4.8,0.2,1,3.8,4.6,3.4,4,5
47,1296,Southcote,NA,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,2,2,3,3,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,4,7,7,7,2.645751311,4,4,NA,4,4,3,4,3,3,3,3,2,2,3,3,4,2,4,3,4,3,3.25,3.25,3.25,1.658312395,63,32,1,0,66,66,66,Own,3,3,Female,1,3,3,3,13,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,13,11,2,9,4,9,10,10,3,5,0.5,1,4,4.5,3.75,4,4
48,1234,Delaplaine,NA,NA,NA,0,1,1,NA,1,1,1,NA,1,NA,1,NA,1,NA,1,NA,1,3,3,4,6,1,1,NA,1,0,1,0,0,1,0,0,8,2,3,1,0,0,3,3,3,1.732050808,5,3,3,4,3,3,3,4,4,4,3,5,3,3,1,5,2,1,2,2,1,3.523809524,3.523809524,3.523809524,1.573591585,46,4,3,0,46,46,46,Own,3,3,Male ,1,3,3,3,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,7,5,2,6,1,4,4,4,2,7.666666667,1.777777778,3,6.444444444,5.777777778,5.333333333,4.666666667,9
49,1026,Delaplaine,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,0,NA,NA,NA,0,5,5,5,5,1,1,0,0,0,0,0,0,1,0,0,6,1,2,0,0,3,6,6,6,2.449489743,5,3,4,NA,3,3,4,4,5,4,5,1,4,1,1,4,1,2,1,1,1,4.15,4.15,4.15,1.360147051,42,7,2,4,42,42,42,Own,NA,3.4,Female,NA,5,5,5,11,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,11,9,2,7,4,8,7,8,4,7.555555556,2,3.111111111,5.222222222,5.333333333,4.333333333,4.444444444,9
50,1004,Delaplaine,NA,1,NA,1,1,1,NA,1,1,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,4,4,6,6,1,1,0,0,1,0,1,0,1,0,0,7,2,3,1,0,4,10,10,10,3.16227766,4,5,4,4,4,3,4,4,4,4,4,1,1,1,1,2,1,1,1,2,1,4.380952381,4.380952381,4.380952381,1.272418021,47,6,2,2,47,47,47,Own,NA,3.4,Female,1,3,3,3,11,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,11,8,3,7,4,10,7,10,4,7.545454545,1.727272727,3,5.363636364,5.454545455,4.454545455,4.454545455,11
51,994,Delaplaine,NA,1,NA,1,1,1,NA,1,1,1,NA,1,NA,1,NA,1,1,1,NA,1,5,6,6,8,1,1,1,1,0,1,0,0,0,0,0,8,1,3,1,0,5,6,6,6,2.449489743,4,4,4,4,3,3,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,4.380952381,4.380952381,4.380952381,1.272418021,73,35,2,0,73,73,73,Own,1,1,Female,1,NA,,3.51,10,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,10,8,2,6,4,9,7,9,3,7.3,1.5,2.8,5.3,5.5,4.5,4.7,10
52,1006,Delaplaine,NA,1,NA,1,1,1,NA,1,1,1,NA,1,NA,NA,1,1,NA,NA,NA,0,4,4,5,5,1,1,1,1,1,0,0,0,0,0,0,6,0,2,0,0,0,NA,,9.56,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,4.07,,,,NA,NA,NA,,55.01,,NA,3.4,,NA,NA,,3.51,10,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,10,8,2,6,4,9,7,9,3,7.636363636,1.727272727,3,5.545454545,5.636363636,4.636363636,4.636363636,11
53,759,Delaplaine,1,1,NA,1,1,1,NA,1,1,1,NA,1,NA,NA,NA,0,1,1,NA,1,6,7,6,7,0,1,1,0,0,0,0,0,1,0,0,7,1,2,0,0,2,20,20,20,4.472135955,4,4,4,4,4,3,4,3,4,4,4,2,2,2,2,2,2,2,2,2,2,3.904761905,3.904761905,3.904761905,1.447493729,15,7,5,2,42,42,42,Own,3,3,Male ,1,NA,,3.51,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,7,5,2,6,1,4,4,4,2,7.777777778,1.888888889,3.111111111,6,5.666666667,5,4.444444444,9
54,1526,Oak,NA,NA,NA,0,1,1,NA,1,1,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,3,3,5,5,1,1,1,1,0,1,0,0,0,1,0,6,2,2,0,0,4,6,6,6,2.449489743,5,5,4,4,4,3,5,4,4,4,5,1,2,2,2,4,2,3,1,1,1,4.19047619,4.19047619,4.19047619,1.345185418,47,39,2,0,72,72,72,Own,3,3,Female,1,3,3,3,11,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,11,10,1,5,6,9,8,9,4,5.8,1,1.9,4,4.6,3.9,4.2,10
55,1532,Oak,1,1,NA,1,1,NA,NA,1,1,1,NA,1,1,1,NA,1,1,1,NA,1,6,8,5,7,1,1,1,0,0,0,0,0,0,1,1,8,1,3,0,0,7,20,20,20,4.472135955,5,5,5,5,5,5,5,5,5,5,5,1,4,2,1,4,2,2,2,2,1,4.476190476,4.476190476,4.476190476,1.2344268,40,8,2,0,NA,,55.01,Own,3,3,Female,1,NA,,3.51,11,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,11,10,1,6,5,8,7,8,4,5.75,1,1.875,5,4.375,4.5,4,8
56,1530,Oak,NA,NA,NA,0,1,NA,NA,1,1,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,5,5,2.236067977,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,5,5,5,1,61,28,2,0,61,61,61,Own,3,3,Female,1,NA,,3.51,11,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,11,10,1,5,6,9,8,9,4,6,1.083333333,1.916666667,4.666666667,4.666666667,4.333333333,4.166666667,12
58,1571,Oak,NA,NA,NA,0,NA,1,NA,1,1,1,NA,1,NA,1,NA,1,NA,1,NA,1,4,4,5,7,1,1,1,0,0,0,0,0,0,1,0,7,1,2,0,0,6,15,15,15,3.872983346,5,5,5,4,5,3,4,4,3,4,5,1,2,1,1,2,2,4,2,2,2,4.19047619,4.19047619,4.19047619,1.345185418,14,12,2,0,58,58,58,Own,5,5,Male ,1,NA,,3.51,11,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,11,10,1,5,6,9,8,9,4,5.7,1.1,1.9,3.9,4.4,3.8,4.2,10
59,1567,Oak,NA,NA,NA,0,1,1,NA,1,1,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,4,4,4,4,1,1,0,1,1,0,0,0,0,0,0,4,0,0,0,0,1,20,20,20,4.472135955,4,3,4,3,NA,NA,4,3,3,4,3,2,4,3,2,4,3,2,2,2,2,3.421052632,3.421052632,3.421052632,1.605910137,27,12,2,3,48,48,48,Own,3,3,Female,1,5,5,5,8,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,7,1,6,2,7,3,6,3,6,0.5,1.5,3.5,6,3,5.5,2
60,1892,Oak,NA,NA,NA,0,NA,NA,1,1,1,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,3,3,3,3,0,1,1,0,0,1,0,0,0,NA,0,4,1,1,0,0,1,2,2,2,1.414213562,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.904761905,2.904761905,2.904761905,1.759328876,64,43,1,1,64,64,64,Own,3,3,Male ,1,3,3,3,11,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,11,10,1,5,6,9,8,9,4,6,1,1.833333333,4.666666667,4.666666667,4.333333333,4.166666667,12
61,1897,Oak,1,NA,NA,1,1,1,NA,1,1,1,NA,1,NA,NA,NA,0,1,1,NA,1,5,6,3,4,1,1,0,0,0,0,1,0,0,0,0,7,1,2,1,0,3,8,8,8,2.828427125,4,5,4,4,4,NA,5,3,3,4,3,1,2,2,2,5,2,4,2,NA,2,3.736842105,3.736842105,3.736842105,1.504379571,53,20,3,1,53,53,53,Own,3,3,Male ,1,3,3,3,11,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,11,10,1,5,6,9,8,9,4,5.7,1.1,1.9,3.7,4.7,3.7,4.4,10
62,1905,Oak,NA,1,NA,1,NA,1,1,1,1,1,1,1,NA,NA,NA,0,NA,NA,NA,0,2,2,5,5,1,0,0,0,1,0,0,1,1,0,0,6,1,2,1,0,3,40,40,40,6.32455532,4,5,4,5,4,4,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,4.80952381,4.80952381,4.80952381,1.091089451,20,1,2,2,45,45,45,Own,5,5,Female,1,NA,,3.51,8,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,7,1,6,2,7,3,6,3,5,0,0.5,4.5,5.5,4,5,2
63,1903,Oak,1,NA,NA,1,1,1,NA,1,1,1,NA,1,1,NA,NA,1,NA,NA,NA,0,6,7,5,5,1,1,1,1,0,1,0,0,0,1,1,8,2,4,0,0,7,12,12,12,3.464101615,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,5,5,5,1,41,30,2,0,69,69,69,Own,5,5,Male ,1,5,5,5,11,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,11,10,1,7,4,8,6,8,4,7.25,1.25,2.5,7,5.75,5.75,4.5,4
64,1904,Oak,NA,1,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,0,NA,NA,NA,0,5,5,5,5,1,1,1,1,0,1,0,0,1,0,0,7,2,3,1,0,4,10,10,10,3.16227766,5,5,5,5,5,1,5,5,5,5,5,1,1,1,1,4,1,4,1,1,1,4.523809524,4.523809524,4.523809524,1.214985793,67,33,3,1,67,67,67,Own,5,5,Female,1,5,5,5,11,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,11,10,1,5,6,9,8,9,4,5.888888889,1.111111111,1.888888889,3.888888889,4.666666667,3.777777778,4.222222222,9
65,1913,Oak,NA,1,NA,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,0,NA,NA,NA,0,5,5,4,4,1,1,0,NA,0,1,0,0,0,0,0,6,1,2,0,0,4,5,5,5,2.236067977,4,4,4,3,4,3,5,3,4,3,4,2,3,3,3,4,3,4,2,3,3,3.380952381,3.380952381,3.380952381,1.618347187,40,26,2,0,65,65,65,Own,5,5,Female,1,4,4,4,11,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,11,10,1,5,6,9,8,9,4,5.8,1.1,1.9,3.8,4.7,3.7,4.3,10
66,1916,Oak,NA,NA,NA,0,1,NA,NA,1,1,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,5,5,3,3,1,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,5,5,5,2.236067977,5,4,3,4,4,3,4,3,5,4,4,2,2,2,2,3,2,2,2,2,2,3.904761905,3.904761905,3.904761905,1.447493729,30,1,2,1,33,33,33,Own,5,5,Female,1,5,5,5,11,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,11,10,1,6,5,8,7,8,4,6.222222222,1.111111111,2.222222222,5.111111111,4.888888889,4.444444444,4.333333333,9
67,1964,Oak,NA,1,NA,1,NA,NA,NA,0,1,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,4,4,4,4,0,1,0,0,0,0,0,0,0,1,1,5,1,2,1,0,2,3,3,3,1.732050808,5,5,NA,NA,5,NA,5,NA,5,5,5,1,5,1,4,4,1,5,1,1,1,4.176470588,4.176470588,4.176470588,1.35038121,30,6,1,0,62,62,62,Own,5,5,Female,1,NA,,3.51,11,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,11,10,1,5,6,9,8,9,4,5.916666667,1,1.75,4.583333333,4.583333333,4.25,4.083333333,12
68,1967,Oak,NA,1,NA,1,NA,1,NA,1,1,NA,NA,1,NA,NA,NA,0,NA,NA,NA,0,3,3,5,5,1,1,0,0,1,0,0,0,1,0,0,6,1,2,0,0,2,2,2,2,1.414213562,5,4,4,4,4,2,5,3,4,4,4,2,2,2,2,2,2,2,2,2,2,3.952380952,3.952380952,3.952380952,1.4309504,9,1,2,2,34,34,34,Own,3,3,Female,3,NA,,3.51,11,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,11,10,1,5,6,9,8,9,4,5.833333333,1.083333333,1.833333333,4.333333333,4.5,4.166666667,4.083333333,12
69,69,Linden,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,5,5,2.236067977,4,4,3,4,4,3,4,3,3,3,4,2,4,2,2,4,3,4,2,2,2,3.428571429,3.428571429,3.428571429,1.603567451,46,24,4,0,46,46,46,Own,5,5,Female,1,4,4,4,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,8,6,2,4,4,7,6,7,2,7,1.166666667,2.666666667,3.333333333,5.166666667,2.833333333,4,6
70,135,Linden,NA,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,NA,1,NA,1,NA,1,3,3,5,7,1,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,6,8,8,8,2.828427125,5,4,5,4,5,3,5,4,5,4,5,1,1,1,1,2,1,3,2,2,2,4.428571429,4.428571429,4.428571429,1.253566341,20,6,2,0,54,54,54,Own,3,3,Female,1,NA,,3.51,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,8,6,2,4,4,7,6,7,2,5.833333333,1.166666667,2.333333333,2.833333333,4,2.333333333,3.166666667,6
71,800,Linden,1,1,NA,1,NA,NA,NA,0,1,1,NA,1,NA,1,NA,1,NA,NA,NA,0,4,4,3,4,1,1,0,1,0,1,0,0,0,0,0,6,1,3,0,0,5,5,5,5,2.236067977,5,5,4,5,4,5,5,5,5,5,5,1,1,1,NA,3,NA,4,1,NA,NA,4.588235294,4.588235294,4.588235294,1.188177052,44,38,2,0,68,68,68,Own,5,5,Female,1,NA,,3.51,9,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,9,8,1,5,4,7,6,6,3,6,1.222222222,1.777777778,4.666666667,4.777777778,4.111111111,4.222222222,9
72,810,Linden,NA,NA,NA,0,1,NA,NA,1,1,1,NA,1,NA,NA,NA,0,1,1,NA,1,5,6,3,4,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,8,8,2.828427125,5,5,5,5,5,3,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,4.428571429,4.428571429,4.428571429,1.253566341,34,14,2,2,47,47,47,Own,3,3,Female,1,5,5,5,9,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,9,8,1,5,4,7,6,6,3,6.111111111,1.333333333,2.111111111,4.444444444,4.777777778,4,4.222222222,9
73,824,Linden,NA,1,NA,1,1,NA,NA,1,1,NA,NA,1,NA,1,NA,1,1,NA,NA,1,3,4,3,4,1,1,0,0,1,0,1,0,0,0,0,7,1,3,0,0,0,5,5,5,2.236067977,4,3,4,3,5,NA,5,4,3,3,4,2,4,3,2,3,2,2,2,2,4,3.6,3.6,3.6,1.549193338,40,25,1,0,62,62,62,Own,5,5,Female,1,2,2,2,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,8,6,2,4,4,7,6,7,2,5.444444444,0.777777778,2,3.333333333,3.888888889,3.111111111,3.333333333,9
74,831,Linden,NA,NA,NA,0,1,1,NA,1,1,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,5,5,4,4,1,1,1,1,0,0,1,0,0,0,0,5,1,1,1,0,2,5,5,5,2.236067977,4,4,3,4,3,2,4,4,4,2,4,1,2,2,2,3,2,2,2,2,2,3.714285714,3.714285714,3.714285714,1.511857892,50,12,5,0,50,50,50,Own,3,3,Male ,1,4,4,4,9,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,9,8,1,5,4,7,6,6,3,5.9,1.4,1.9,4.1,4.5,3.7,4,10
75,830,Linden,NA,1,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,0,NA,NA,NA,0,3,3,5,5,1,1,1,1,0,1,0,0,1,0,0,7,2,3,0,1,2,3,3,3,1.732050808,5,5,5,5,5,3,5,3,4,4,5,1,1,1,NA,5,1,1,1,1,NA,4.473684211,4.473684211,4.473684211,1.235441536,42,28,4,1,63,63,63,Own,5,5,Male ,1,NA,,3.51,9,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,9,8,1,5,4,7,6,6,3,5.888888889,1.111111111,1.777777778,4.777777778,4.666666667,4.222222222,4,9
